,team1,team2,pre1,pre2,prob1,prob2,score1,score2
51,18,11,2201.8540147197377,2074.8378879145466,0.8892277509106525,0.5266360749596158,0.0,5.0
52,13,10,2059.648133744092,2022.247942940236,0.8233473465238298,0.5908724337853115,3.0,1.0
53,24,22,2107.9699052850638,2155.6530617697936,0.6651738089500076,0.7543041787422964,2.0,6.0
54,14,0,2258.9699588554627,2105.0180894073565,0.9856899382026686,0.4290334848955781,7.0,6.0
55,1,9,2119.575847796758,2077.152895422418,0.7749558337403403,0.6427243968665662,3.0,10.0
56,23,19,2071.1529980222203,2181.6919954794976,0.6090166941590612,0.8052288391715341,12.0,3.0
57,16,7,2183.9579490470974,2135.3009042537738,0.8040709382586417,0.611347663335828,7.0,3.0
58,8,21,2168.0183451936346,2043.1698220748606,0.8824667158119043,0.5344964544185715,0.0,8.0
59,6,5,2134.7815995686547,2155.568609356682,0.7297273494787564,0.6846574110073722,9.0,5.0
60,2,4,2186.414571485181,2102.912930050815,0.8398553322914457,0.5761995797633392,2.0,8.0
61,26,20,2201.2133744750936,2122.316484952945,0.8045920815683998,0.6165241284805976,4.0,3.0
62,25,15,2143.5785795239153,2130.2063721952873,0.7443385341419259,0.6727332046087552,0.0,3.0
63,27,12,2056.044538201001,2189.4799959731895,0.5419915845202364,0.8739066958920271,6.0,1.0
64,13,10,2061.605244985546,2020.2932464773428,0.7906967808348553,0.6260985201381901,3.0,4.0
65,28,3,2116.1841334699106,2051.884510010811,0.8017396455635406,0.6134825052793615,5.0,2.0
66,29,17,2154.382306424625,2141.031486892704,0.7527953455541396,0.6628342055524631,5.0,3.0
67,19,23,2186.1498211146795,2066.693708939034,0.909980109957071,0.5043024359711933,1.0,5.0
68,29,17,2152.7116423063003,2142.701924336798,0.72808232065554,0.6900351407241823,4.0,3.0
69,18,11,2198.922042259426,2077.770733108139,0.8927809895499238,0.5220853540900543,11.0,4.0
70,22,24,2154.1792428467174,2109.447789238939,0.8250016782287769,0.5916458705464654,6.0,5.0
71,1,9,2116.14747346754,2080.5806015584844,0.7869395941743174,0.6282191638008233,11.0,5.0
72,19,23,2184.7639442197724,2068.0801004725436,0.9275977037935808,0.48697530059880845,3.0,1.0
73,14,0,2257.1220555132563,2106.865720819711,0.953894898033259,0.46045176196939996,9.0,5.0
74,15,25,2135.438446408743,2138.343792398729,0.7471295522449829,0.6671425506861093,1.0,9.0
75,16,7,2188.4060703364353,2130.854715894617,0.8462947523172195,0.5679189524352176,2.0,7.0
76,27,12,2053.856436012116,2191.667475370411,0.5414924153377465,0.8738120881082858,5.0,4.0
77,13,10,2060.2112439256125,2021.68650805825,0.801783523169524,0.6134359079447268,3.0,2.0
78,6,5,2140.0559654093813,2150.291764733608,0.6735856953008021,0.7471126495500503,0.0,10.0
79,24,22,2107.5899885981894,2156.0356434945647,0.6779414935035109,0.7393351538322411,5.0,4.0
80,8,21,2166.9555992514292,2044.2327417610998,0.912628487642918,0.5016965299786346,4.0,3.0
81,2,4,2185.13423379614,2104.1932254935114,0.8416735965732061,0.5738315797872763,8.0,7.0
82,18,11,2201.2055259573403,2075.4858819075143,0.8950510758291914,0.5201644314435003,3.0,4.0
83,26,20,2199.609913574245,2123.919580807842,0.8795186465089676,0.5349744732107777,6.0,4.0
84,1,9,2113.586849395836,2083.140449167992,0.8165646112787621,0.5978827887962493,4.0,0.0
85,28,3,2113.4449593952077,2054.6276053918928,0.8480026293867655,0.5674494486760139,10.0,5.0
86,25,15,2141.506476614866,2132.277354736963,0.787680879398939,0.626591690179464,0.0,3.0
87,14,19,2254.63750177307,2187.2532421880246,0.8539031166708425,0.5616920525182472,5.0,1.0
88,25,15,2139.356303928617,2134.427003632149,0.7321888652999251,0.6847451749628922,4.0,2.0
89,27,12,2057.81956303147,2187.70494909918,0.6232609033166948,0.7935302229547295,4.0,12.0
90,13,10,2058.819314244558,2023.0776134413018,0.8031579231697195,0.611667596477776,8.0,7.0
91,4,3,2111.836355988311,2046.9765245000306,0.8388666865225273,0.57572114934356,1.0,13.0
92,2,11,2188.2319672435824,2072.3883675474253,0.9081134431449581,0.5062622252234725,2.0,4.0
93,28,18,2110.4581983506155,2204.189760655544,0.653539216778418,0.7611028183678894,4.0,1.0
94,8,6,2165.428433728832,2141.5830966330504,0.7566254822135796,0.6592964155458786,5.0,4.0
95,29,17,2154.6786040532847,2140.735898317455,0.7739368828443753,0.640461585806926,2.0,3.0
96,24,9,2109.718148392537,2081.01644956896,0.8127608585782046,0.6019760870062435,4.0,5.0
97,21,5,2038.6309229302185,2155.8933461342713,0.5705106923543843,0.8442032764241935,7.0,0.0
98,24,9,2106.5753140401416,2084.156711189436,0.7891310513014799,0.6267120740263266,7.0,2.0
99,14,19,2257.466971254818,2184.4192736241203,0.8082319662437152,0.606828644304958,4.0,6.0
100,13,25,2052.9574553445696,2145.2187332218477,0.6310380289775362,0.783342182759512,12.0,3.0
101,16,10,2187.5496129846983,2023.9340170671885,0.9825692936713625,0.43169379403226293,7.0,6.0
102,4,3,2108.011676405446,2050.8066890763484,0.8200518723688398,0.5943002572592173,9.0,1.0
103,17,26,2143.1839594245284,2197.1600956370257,0.6363333844294554,0.779425574134004,5.0,8.0
104,2,11,2185.8919256905497,2074.7282462882486,0.9070214707671148,0.5072212060273014,9.0,4.0
105,21,5,2036.2939399322427,2158.230331796692,0.5294691685879976,0.8893368748567515,2.0,1.0
106,23,12,2065.778162983634,2190.006297776735,0.5391498644415922,0.8843972523466005,3.0,2.0
107,7,15,2127.487463438154,2137.7979298961272,0.7557962654419796,0.6598060066543342,6.0,1.0
108,28,18,2102.388292950621,2212.2564556366515,0.5770878461545101,0.8389133494356167,14.0,1.0
109,8,6,2163.9176371920807,2143.0938687772496,0.7633209530273652,0.6516334847010025,3.0,2.0
110,1,27,2111.006837523005,2060.399736954126,0.8090559080852696,0.6055535735704919,7.0,3.0
111,29,20,2160.65981998155,2117.9398163479423,0.7799396209341334,0.6369185407973559,3.0,12.0
112,22,0,2159.664565358313,2103.2372296331064,0.8571510026580045,0.5575416476729053,2.0,5.0
113,24,9,2104.0763155192653,2086.6545942972057,0.7652131367806205,0.6527478040564211,5.0,2.0
114,14,19,2254.4795498147364,2187.4104340518484,0.8221762246817951,0.5920375482016328,7.0,2.0
115,23,12,2068.676246188267,2187.116335697393,0.5804300439579293,0.836564652124162,1.0,6.0
116,22,0,2162.5686971448654,2100.333834218253,0.828188547752042,0.5866360166717483,2.0,4.0
117,1,27,2107.423043931713,2063.9840209759077,0.8134055890529522,0.6008084281067986,7.0,0.0
118,13,25,2056.158316136904,2142.0175854918157,0.6520516370705385,0.762821861123355,0.0,5.0
119,16,10,2186.60564326435,2024.8779689742305,0.9496580042338705,0.4655814525141104,5.0,4.0
120,4,3,2105.06526263958,2053.7572613278135,0.8057034830628985,0.608546979227429,8.0,3.0
121,17,26,2140.048247889794,2200.2968694682627,0.6319408069318683,0.7833248220843432,5.0,2.0
122,2,11,2182.0132962771454,2078.6068014820107,0.8738398435241884,0.5414557977911444,11.0,1.0
123,21,5,2034.1400584474504,2160.384304221964,0.5887076938388688,0.825782021056003,3.0,2.0
124,7,15,2129.3078140650523,2135.9764105393297,0.7487363999104409,0.6659784024780596,2.0,3.0
125,28,18,2106.6437897317473,2208.0082856756917,0.5456353302846167,0.8804088987755747,1.0,12.0
126,8,6,2161.832991838033,2145.1785098394125,0.7293525492227186,0.6886971760589763,5.0,3.0
127,29,20,2159.1824335886567,2119.416978695913,0.7924187874053497,0.6227099043480733,8.0,7.0
128,29,20,2156.1222541763477,2122.477178324088,0.7338647415682795,0.689180555112706,5.0,1.0
129,24,9,2108.2111789034907,2082.5320996703963,0.7627091394868173,0.6584179015919787,2.0,7.0
130,23,12,2064.261084854845,2191.5249809887623,0.598082979504401,0.8162860161416599,6.0,1.0
131,13,25,2052.955350227556,2145.220825485574,0.5904254880476965,0.8251444375503768,4.0,1.0
132,17,26,2141.8741930509323,2198.4709072829055,0.7531155505520155,0.6712226991589095,1.0,2.0
133,2,11,2180.853146305901,2079.7669427923365,0.8826687225350749,0.5318548912188761,5.0,4.0
134,21,5,2037.0993206509147,2157.424951789938,0.5963301114494366,0.8181006168088771,0.0,5.0
135,7,15,2126.5881545742886,2138.6980925214925,0.7129806897414921,0.7013217865217358,6.0,3.0
136,28,18,2102.0774449699948,2212.570412883258,0.6374024264676812,0.7776914321191845,11.0,5.0
137,8,6,2159.318102941524,2147.6934226392627,0.7414064862021464,0.6741728775909495,7.0,4.0
138,29,20,2153.100566902456,2125.498730727281,0.7413839130489742,0.678102834561257,5.0,1.0
139,0,27,2098.103150110913,2066.2168938280647,0.8229282504956486,0.5930448537873022,8.0,5.0
140,5,16,2160.8908885702645,2183.14078097103,0.7490669103711668,0.6655160785667428,0.0,4.0
141,11,29,2086.6185296021913,2146.24975623299,0.6728179866163405,0.7413971655119719,0.0,15.0
142,23,22,2066.5574529241003,2160.279184045979,0.5989424205357312,0.8204000980114793,4.0,7.0
143,0,27,2102.3739412259115,2061.9433075886745,0.7980379848803947,0.6161907564026226,2.0,7.0
144,21,25,2038.4696005360086,2143.8496412172653,0.5781956777812334,0.8364167233673934,1.0,2.0
145,19,24,2195.815873247775,2099.8028331547575,0.8923510359213066,0.5219623432936122,2.0,14.0
146,9,14,2078.910181557143,2258.1015718869403,0.4756051030004389,0.9399099811984082,6.0,3.0
147,20,28,2128.5622647531836,2099.0120328660914,0.7635314208891765,0.6516175745615176,3.0,6.0
148,15,13,2136.8756491244894,2054.7780549524,0.8220647752024208,0.594665351757747,5.0,3.0
149,12,1,2190.307220187819,2108.6412343277484,0.8725792964208277,0.5417504456266496,3.0,2.0
150,17,2,2146.47610990876,2176.2494804583384,0.7252794124812786,0.6896374083431963,0.0,7.0
151,11,29,2084.6052548214916,2148.2628333396906,0.631553549071212,0.7846333191690937,2.0,1.0
152,10,8,2026.8575040296794,2157.3382255697784,0.5648346592548125,0.8493904595237962,4.0,7.0
153,7,6,2123.3107944228477,2150.973071832593,0.6956908360640738,0.7185521584405051,7.0,3.0
154,4,18,2099.382182323661,2218.251523234343,0.60203383487726,0.8123381257649483,10.0,2.0
155,3,26,2051.600466286132,2200.625433563015,0.5525640624226302,0.8621604200923232,2.0,1.0
156,23,22,2063.3834281618933,2163.4489457378945,0.6321059651807879,0.7823632754721171,4.0,1.0
157,0,27,2100.8257144199606,2063.492024108724,0.762429779830244,0.6535196842648211,4.0,3.0
158,5,16,2165.4715655582045,2178.5631079206332,0.7152157520651203,0.7006470702591238,1.0,8.0
159,9,14,2080.8569531745643,2256.154697283709,0.45896336619857353,0.9600365994098412,1.0,6.0
160,3,26,2053.0698306680642,2199.1606311954715,0.5119788472066655,0.9094988087519164,1.0,3.0
161,4,18,2103.2440039113185,2214.390907934191,0.5993488375797605,0.8148960783448255,0.0,8.0
162,15,13,2134.2083849678056,2057.4467537213227,0.8653819165689004,0.5490191447080237,5.0,0.0
163,12,1,2189.0096957194733,2109.9390728442586,0.8435245017467592,0.5710854540646381,3.0,2.0
164,17,2,2142.5003027143202,2180.226536221172,0.6572593093660846,0.7585771896946659,7.0,2.0
165,7,6,2127.054287794324,2147.227155066688,0.7228571382878141,0.69150975328796,0.0,5.0
166,21,25,2039.8433553078119,2142.4749964047596,0.5788374498707146,0.8359961130287785,4.0,5.0
167,11,29,2080.9249523758044,2151.942768597903,0.6363242820366096,0.7784531177263531,7.0,3.0
168,10,8,2023.639030191693,2160.5575337854525,0.5944573254764322,0.8216726989745631,5.0,2.0
169,20,28,2126.3948511977683,2101.1796942663223,0.7269760888749998,0.6919349725482196,3.0,1.0
170,19,24,2192.8265110711045,2102.792807562295,0.8544348702872596,0.5604432972540687,6.0,0.0
171,23,22,2066.4686045737267,2160.3724503442745,0.6080518050563356,0.8098199710335127,1.0,6.0
172,19,24,2189.933724864027,2105.6867673168585,0.8711756070470531,0.543073487567179,6.0,0.0
173,0,27,2098.134489057594,2066.1853852805802,0.8044115626345412,0.6102024433213139,6.0,2.0
174,5,16,2163.8445672954813,2180.1892960487594,0.7406117087700022,0.673611710900249,1.0,0.0
175,15,13,2131.6401338392257,2060.015845452177,0.8248022269468227,0.5901033253259468,9.0,5.0
176,12,1,2192.5074748461666,2106.440025584635,0.8492701290284611,0.5656599113000946,3.0,6.0
177,11,29,2074.3237894876165,2158.543726622972,0.6510262609901781,0.7635970289424358,14.0,3.0
178,9,14,2084.1337315876485,2252.878137517848,0.5098629803373829,0.9045249688882979,6.0,15.0
179,25,21,2139.8709916205976,2042.4469349535846,0.8646765170444679,0.5515556429812443,7.0,2.0
180,3,26,2054.245394774732,2197.988232955234,0.5313389940178425,0.8868749283638039,1.0,2.0
181,20,28,2124.861217904701,2102.7139337632907,0.7670476683782581,0.6473220673458708,8.0,7.0
182,4,18,2104.6096712369927,2213.025786514008,0.5983387601543962,0.8160260491804071,5.0,6.0
183,17,2,2148.6001651379534,2174.122094676184,0.6577295169023691,0.7610777074809161,2.0,15.0
184,10,8,2024.878924214872,2159.3173535310534,0.5582475049869549,0.8559766979026776,0.0,1.0
185,7,6,2122.9642186914,2151.320478556415,0.7044647511971123,0.7097940144774809,7.0,1.0
186,11,29,2077.8965954876585,2154.9708717568697,0.694256894419601,0.7232126101666153,0.0,5.0
187,28,20,2107.3442666670144,2120.233936212182,0.72927009665427,0.6855608305352542,0.0,7.0
188,21,25,2043.8945952441184,2138.4226229122064,0.6034919753338748,0.8108157634498161,5.0,6.0
189,9,14,2086.766973664009,2250.2452188724114,0.5275401665839564,0.8866748505445565,3.0,9.0
190,26,3,2195.95329506254,2056.283032429354,0.916476251503682,0.4977518710837399,10.0,6.0
191,12,27,2191.4354892428555,2067.2579059942814,0.9182482418569565,0.49596699464626054,2.0,1.0
192,10,8,2027.980330790902,2156.2151840295714,0.5403192226241025,0.8754321906912917,3.0,10.0
193,21,25,2039.9989465354608,2142.320082128302,0.6002157059628291,0.81400020752137,5.0,1.0
194,20,17,2123.716675489278,2145.117807150398,0.7549115146378139,0.6602258262148859,6.0,10.0
195,18,28,2211.185840992347,2109.185614670822,0.8862136850197784,0.528015749237405,10.0,7.0
196,3,26,2057.925824354397,2194.314428392753,0.556791915128225,0.859434384102776,1.0,3.0
197,23,24,2068.643463286749,2103.5117346851016,0.6688903939900209,0.7472542773605897,4.0,6.0
198,0,1,2095.078478807914,2109.4978352902945,0.741228399799959,0.6733786374332332,7.0,3.0
199,6,16,2149.4995376535903,2182.01006600758,0.6574528730234828,0.7620033849168499,4.0,3.0
200,11,4,2080.184471300184,2102.3219777265786,0.6930517488493149,0.7227655354176745,3.0,5.0
201,23,24,2072.748796929241,2099.406487035703,0.7034528740613814,0.7110913091379687,3.0,9.0
202,0,1,2098.133166226468,2106.4421803965406,0.7688025797370749,0.6470669111437578,6.0,9.0
203,5,8,2162.219811739113,2157.8396447265545,0.7378838018347939,0.6777064850575075,3.0,2.0
204,15,25,2127.6995928421065,2146.2637493297434,0.7341914840608675,0.6805568012623295,6.0,0.0
205,12,27,2193.8768894857617,2064.8154079985484,0.9301029069270399,0.48416042646154483,0.0,1.0
206,6,16,2152.850381555763,2178.6601174128177,0.7393054891495402,0.6751462236484058,1.0,5.0
207,3,2,2053.903675688251,2178.1417087113764,0.5587672106980199,0.8594604719684402,5.0,1.0
208,10,13,2031.0290655594895,2056.9645134657417,0.692508660112946,0.7218996311296109,0.0,4.0
209,18,28,2207.5054223789534,2112.872218854959,0.9257738326149589,0.49301033567912467,13.0,2.0
210,20,17,2125.372617057002,2143.4624499334404,0.6801074070701927,0.7387357624542127,4.0,5.0
211,11,4,2076.8033875786464,2105.7029159842336,0.6864306259957476,0.7290126049932378,8.0,4.0
212,7,21,2121.733444542467,2041.2311638704855,0.8642652578011671,0.5502587128148995,1.0,0.0
213,15,25,2130.162015624657,2143.800124762381,0.7458339802309022,0.6691390566318144,2.0,4.0
214,22,14,2162.373580630293,2248.2442804372668,0.6160770567823947,0.7986805397086989,5.0,7.0
215,9,19,2088.4585222567703,2188.2412242155538,0.6245022451607157,0.791653348950055,1.0,3.0
216,26,29,2197.045122967052,2152.2399285396546,0.8087754719309935,0.6055720155147241,2.0,4.0
217,0,1,2099.935129163432,2104.6392728871147,0.7287888681854495,0.6856041918451716,8.0,9.0
218,22,14,2164.402165420221,2246.2160204243005,0.6224683560049112,0.7923145964936096,1.0,3.0
219,9,19,2085.980477047637,2190.7223134305045,0.5772087127606466,0.837008202646911,3.0,1.0
220,5,8,2160.7430677174584,2159.3158107850186,0.7945647767132729,0.6209977830211549,6.0,5.0
221,12,27,2192.181492999682,2066.511687093101,0.9243655753799995,0.48988742042776884,4.0,1.0
222,6,16,2149.664814389192,2181.8448192846226,0.7046308767699325,0.7097662507873359,6.0,2.0
223,15,25,2122.3058912748556,2151.6591478081195,0.6584746595596135,0.7580995587588596,18.0,3.0
224,3,2,2056.347662552021,2175.7042403489713,0.5706408402196005,0.8470268021696419,1.0,5.0
225,10,13,2026.9660543235564,2061.0307810591576,0.6962049019776263,0.7180517674103584,6.0,0.0
226,20,17,2122.575148683086,2146.259523121364,0.6979362773280885,0.7174478094538426,4.0,1.0
227,18,28,2202.193871428405,2118.1869364922077,0.832839818282815,0.5820511583215251,20.0,6.0
228,26,29,2193.875254943075,2155.4099450561457,0.7837968993877149,0.6313269226952555,6.0,1.0
229,11,4,2079.1736444495496,2103.3328391158147,0.7160017184526982,0.6982849354836087,0.0,2.0
230,7,21,2119.4730523078983,2043.492434866711,0.8029685667400753,0.6136857976665836,4.0,1.0
231,22,14,2159.9625877417,2250.655217631202,0.601479051918384,0.8138105889716414,7.0,2.0
232,15,25,2124.1686802192144,2149.795595445632,0.7415769645657759,0.6745627619418285,2.0,3.0
233,23,19,2076.7664900685586,2186.7075318793763,0.5699128128970185,0.8466146338329475,0.0,9.0
234,6,16,2147.332670634514,2184.176594813516,0.6723429814282644,0.7438493322771055,3.0,1.0
235,3,2,2047.7969629389465,2184.2497678360073,0.5396372847409984,0.8790507250798436,14.0,1.0
236,7,21,2116.6000329388767,2046.3679606277517,0.8254618205962937,0.5888620391344789,9.0,4.0
237,23,19,2074.6857549986744,2188.78720786509,0.608883607368926,0.8054085453699908,6.0,5.0
238,15,25,2122.335949436001,2151.6294761124245,0.6867277844906504,0.7276638448934316,2.0,1.0
239,11,20,2075.7868257048935,2125.961154773054,0.6891927190155698,0.7250227129606046,6.0,2.0
240,7,21,2114.8891571376753,2048.0810916787036,0.8444535207765314,0.5701277772030909,3.0,1.0
241,14,12,2246.6767031926806,2196.160063984593,0.7731073430652258,0.6453560816998828,8.0,1.0
242,22,24,2158.045631269255,2101.3275201353963,0.8181407999619208,0.5965213652452523,3.0,1.0
243,22,24,2154.83976696543,2104.543968355161,0.8449519266243676,0.5735947287744504,6.0,0.0
244,1,23,2108.2397241595204,2071.0803403195646,0.7849480000121964,0.6293382533991375,3.0,7.0
245,11,20,2070.930469469895,2130.8168012613683,0.6642426691541563,0.7500636309463962,8.0,1.0
246,9,0,2087.9642358981964,2097.9524461952537,0.6942478047622104,0.7245585873106984,3.0,5.0
247,28,17,2115.168387395129,2149.275106273446,0.738090285212773,0.6763947386064467,7.0,3.0
248,27,19,2063.371172946473,2191.9319395325692,0.602683875505373,0.8148819536353026,6.0,3.0
249,25,7,2156.0338624595593,2110.495120837035,0.8135244481473674,0.6033188640231607,5.0,10.0
250,16,8,2182.409962090198,2161.0829953616903,0.8082758913473029,0.6069809465148787,7.0,5.0
251,15,5,2128.7154383848665,2154.3626369447297,0.7129483687256911,0.7012947233523951,0.0,12.0
252,6,10,2145.4254887785405,2028.8732167449023,0.8673057928464252,0.5514153774544183,5.0,2.0
253,13,21,2055.7398825669643,2053.3704229941554,0.7615287947769742,0.6526985334317544,11.0,0.0
254,26,4,2197.6459125116917,2099.5622373109322,0.8958055205788352,0.5184144966006611,3.0,6.0
255,11,20,2069.0765846312393,2132.670461191082,0.6892660448186141,0.725688981491047,2.0,1.0
256,18,3,2200.833066442138,2049.1600210049455,0.9191564891741186,0.4951216467193862,3.0,1.0
257,29,2,2159.050930253831,2180.608911212327,0.7824203105971189,0.6358762850048391,4.0,8.0
258,25,7,2152.7743212571763,2113.7516385570407,0.8163673649755374,0.5991095498226184,7.0,1.0
259,9,0,2090.673514170923,2095.244367855011,0.7452614353939944,0.6691848734960603,2.0,5.0
260,1,23,2112.0949477399354,2067.2221779618926,0.8347193945528217,0.5823141462553352,3.0,7.0
261,16,8,2179.6737686103124,2163.819989056215,0.7760260264030557,0.6382110538178113,8.0,4.0
262,14,12,2249.58763656322,2193.24901873314,0.8293216575253386,0.5849421105244249,5.0,7.0
263,27,19,2067.0466960508497,2188.252198909259,0.5481522791380196,0.8664749040008226,1.0,10.0
264,13,21,2053.2310647321733,2055.8787926343184,0.7369850198803012,0.6777939750625932,7.0,4.0
265,15,5,2130.98250486447,2152.0954308763708,0.690624200800915,0.7253887927446915,2.0,4.0
266,6,10,2140.613457104693,2033.684912732327,0.8717915575566921,0.5443879222210755,14.0,0.0
267,26,4,2196.405123625603,2100.802993058213,0.8692511159075708,0.5456282040582766,5.0,4.0
268,28,17,2113.4162788792905,2151.026451650149,0.6817677752277826,0.7344861057500693,3.0,2.0
269,11,20,2073.056520307188,2128.6908981159454,0.688579420233655,0.7257661693738555,6.0,12.0
270,29,2,2160.8369659679192,2178.8231391960953,0.7150243720285488,0.6996652638019789,1.0,2.0
271,27,19,2063.742197060188,2191.5597781026972,0.5602362056656349,0.8540326412815059,5.0,2.0
272,18,3,2199.7970573027405,2050.1980317630323,0.9225387072026981,0.4916748586203557,2.0,1.0
273,1,23,2110.671799622409,2068.6477579196753,0.7971775862734126,0.6172501746098218,4.0,3.0
274,9,0,2087.8737666317065,2098.0430613007334,0.7457611151019835,0.6684659086865099,8.0,4.0
275,11,20,2070.579907088712,2131.1672206523876,0.6715607383523535,0.7426538387924684,5.0,3.0
276,25,7,2155.4906573807652,2111.042079353725,0.810336319656019,0.6068482818384136,1.0,3.0
277,16,8,2177.7184184645307,2165.7758623652903,0.7529399957226581,0.6615090596068809,3.0,1.0
278,15,5,2129.3518475577353,2153.726173428777,0.7587282343134473,0.6575472513905858,1.0,0.0
279,6,10,2139.5763026758996,2034.7218371117306,0.925417091737808,0.48949641007947814,4.0,3.0
280,27,19,2066.0101440354415,2189.2897464162015,0.5591253908815355,0.8550948459733244,6.0,10.0
281,13,21,2051.5972383291823,2057.5124051362495,0.7217296921783583,0.6938007862405278,4.0,3.0
282,18,3,2196.641829650261,2053.3613764873903,0.9271857732061911,0.4873520393728663,10.0,1.0
283,26,4,2192.4074463032307,2104.800653568411,0.8663955236820017,0.5480252432967491,11.0,1.0
284,28,17,2120.6293457569614,2143.8291322400178,0.6550116358896313,0.7730068021697684,1.0,18.0
285,29,2,2159.0206235736846,2180.6393745822998,0.6819682188257559,0.7354043431248187,8.0,7.0
286,11,20,2075.928474889266,2125.8202415672404,0.642931224142588,0.7746547427873909,0.0,11.0
287,18,3,2194.4048334048202,2055.6091236486222,0.965236573939445,0.4545562509956942,6.0,0.0
288,1,14,2107.132973759724,2253.1256314470456,0.5346541897838297,0.8801813979584128,5.0,2.0
289,22,24,2151.7353523062493,2107.656703334114,0.8085673001272196,0.6069311812442459,6.0,1.0
290,5,7,2151.2236973541385,2113.544668340692,0.7554346306466505,0.6677244930319038,8.0,5.0
291,26,4,2194.6220759897637,2102.586040423571,0.8444627102506445,0.5723258530705344,3.0,4.0
292,11,20,2074.099520732425,2127.6486876528793,0.6952585580644302,0.719143317119572,7.0,6.0
293,8,13,2173.4494755164587,2043.9199538703942,0.9132348837465717,0.5013067954535286,1.0,11.0
294,29,2,2160.7689832088827,2178.8913816514355,0.7013343759591676,0.7144243738358389,6.0,7.0
295,25,10,2159.381777000832,2030.8361877905922,0.9179951751240325,0.49820228591532373,3.0,6.0
296,27,0,2068.900853588652,2095.156600713948,0.6661391344300218,0.7556207279247387,2.0,6.0
297,19,12,2187.1547996109816,2195.382491025238,0.7373477906671131,0.6788488896026081,3.0,1.0
298,25,10,2156.183726235311,2034.0307199011677,0.9460720405082333,0.4681502681974619,12.0,2.0
299,24,23,2103.25809220603,2073.046341839269,0.800627404661066,0.6135921308195765,10.0,1.0
300,1,14,2108.5266125044855,2251.7329361553648,0.49789416016834726,0.9231210521638221,4.0,6.0
301,19,12,2185.557139528342,2196.9786861334587,0.745622280920238,0.6693789114908147,3.0,2.0
302,5,7,2154.657904104721,2110.1143603319097,0.8381318190299664,0.5761006415302823,0.0,3.0
303,22,9,2149.9325840196084,2089.6770360819614,0.8433189109908914,0.5709869113369174,5.0,3.0
304,27,0,2065.745337484067,2098.3106898650435,0.6891915835370732,0.7269727563540268,7.0,3.0
305,17,3,2142.587254877201,2056.8552725554396,0.8717871988205822,0.5445377880012299,7.0,6.0
306,2,11,2172.375550621769,2080.6157491129507,0.8463163584945987,0.56971419957566,29.0,9.0
307,21,6,2061.5789901416974,2135.5114522991967,0.650458857621078,0.7638536790667012,1.0,8.0
308,28,18,2123.9500870273328,2191.0897568572736,0.6567734106861307,0.7587714360324923,2.0,7.0
309,8,13,2177.168037238409,2040.1999868393875,0.9063548406798384,0.5095701906587321,0.0,3.0
310,10,15,2041.236582372619,2122.1445489103826,0.6252510496917164,0.7892139945384475,0.0,19.0
311,24,23,2101.720369396615,2074.584120441878,0.782741278002999,0.6316469219201359,6.0,5.0
312,1,14,2109.6433580305493,2250.6169649952826,0.5132675993319807,0.9052650347295303,9.0,10.0
313,19,12,2187.520839063547,2195.0172933531403,0.7864886599013724,0.6279073501581806,4.0,5.0
314,22,9,2146.095548081032,2093.516351521123,0.8691043658588031,0.5482601867410927,14.0,5.0
315,5,7,2152.3773389631306,2112.393552774885,0.803584194437903,0.6120998348042531,3.0,0.0
316,27,0,2061.9733215598994,2102.079168174313,0.7353714749026652,0.6795618209665375,7.0,1.0
317,20,4,2130.739200311624,2099.4951773528514,0.768242498233803,0.6474175913445239,2.0,5.0
318,17,3,2149.1641597032904,2050.264272470167,0.8482636247671337,0.566005186797317,2.0,11.0
319,10,15,2037.1228597254596,2126.258737513609,0.6194524368663394,0.7948069459344119,8.0,3.0
320,2,11,2178.560157617603,2074.4303526767194,0.8525904573151152,0.5652740422584793,0.0,8.0
321,21,6,2059.673911777077,2137.4156326184766,0.6667540872082846,0.7477462202900652,5.0,4.0
322,28,18,2122.136180550842,2192.9018693595667,0.6633651859954843,0.7512947930943771,2.0,1.0
323,25,16,2153.8795209915943,2180.021608338165,0.6936478208228167,0.7242788129782859,6.0,4.0
324,12,19,2197.5445716166346,2184.9912757178245,0.7743043233507549,0.641128206986249,2.0,4.0
325,8,13,2180.2099524117307,2037.1572494560614,0.9092077031260817,0.5074849219540515,6.0,8.0
326,29,26,2158.351142741488,2197.039753130585,0.6750987490249272,0.7401895279376373,5.0,3.0
327,20,4,2129.2130728197967,2101.0213544789635,0.7674162909673459,0.6479009356604416,6.0,5.0
328,25,16,2157.1497784337566,2176.7574376594066,0.7082069732359482,0.7092491248821553,3.0,7.0
329,22,9,2144.623813287818,2094.9887227413165,0.81920338580889,0.5950162884035993,1.0,0.0
330,19,12,2181.097993954236,2201.434421186439,0.7304136542950757,0.6846847150766213,6.0,0.0
331,24,1,2099.3594115403816,2112.0043595579114,0.691628250487882,0.7320346716615064,4.0,2.0
332,28,18,2118.2967011760497,2196.7364903094935,0.6737720865870086,0.7404856179065938,12.0,7.0
333,8,13,2178.462500780664,2038.9047291882605,0.8983007168790476,0.519258169211756,5.0,2.0
334,29,26,2154.554397678596,2200.836309453751,0.6911959631733327,0.7230213477787982,6.0,1.0
335,23,27,2071.779735413294,2064.774428192402,0.7859944436177557,0.6282962152555427,8.0,4.0
